Date,T_Max,T_Min,RH_1,RH_2,Wind_speed,sunshine_hours,rainfall,evaporation
12/11/2019,NA,NA,NA,NA,NA,NA,0,NA
12/12/2019,NA,NA,NA,NA,NA,NA,0,NA
12/13/2019,NA,NA,NA,NA,NA,NA,0,NA
12/14/2019,NA,NA,NA,NA,NA,NA,0,NA
12/15/2019,NA,NA,NA,NA,NA,NA,0,NA
12/16/2019,NA,NA,NA,NA,NA,NA,0,NA
12/17/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/18/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/19/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/20/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/21/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/22/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/23/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/24/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/25/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/28/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/29/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/30/2019,NA,NA,NA,NA,NA,NA,NA,NA
12/31/2019,NA,NA,NA,NA,NA,NA,NA,NA
1/1/2020,19.2,13,89,90,3.9,3.5,0,3.15
1/2/2020,19.4,12.8,98,86,6.7,2,2.2,0.99
1/3/2020,19.4,11.6,94,79,3,7.7,0,2.03
1/4/2020,19.2,12.4,78,79,3.6,1.4,0,1.81
1/5/2020,20.2,11,73,80,3.7,3.5,0,2.98
1/6/2020,18.4,11.6,94,71,11.4,5.1,0,2.56
1/7/2020,18.8,13.8,88,72,9.7,4.4,4.7,1.35
1/8/2020,17.6,9.6,98,85,3.5,2.3,0.7,1.33
1/9/2020,18.8,7.2,81,91,3.3,1.9,0,1.91
1/10/2020,19.4,10.2,42,87,7.1,5.4,0,2.89
1/11/2020,18.6,13.6,83,94,11.3,3.6,1.1,2.63
1/12/2020,17.8,9.6,90,85,5.3,3.4,0,3.17
1/13/2020,19.6,8.4,70,75,4.3,4.7,0,3.02
1/14/2020,19.8,8.4,48,83,3.1,4.4,0,3.11
1/15/2020,20.6,8.2,41,70,3.6,6.9,0,4.55
1/16/2020,20.2,10.4,47,79,2.2,4.3,0,2.19
1/17/2020,19.4,12.4,79,92,1.5,0,3.3,0.77
1/18/2020,19.6,11,80,87,2.7,3.2,0,2.68
1/19/2020,19.8,13.6,82,86,4.2,4.7,6,3.13
1/20/2020,18.8,13.8,98,78,4.5,4.2,0,2
1/21/2020,18.6,14.2,98,78,7.6,3,4.9,1.96
1/22/2020,16.2,14.6,98,98,15,1.7,19,2.48
1/23/2020,17.4,12.2,98,98,10.4,2.3,4.6,0.51
1/24/2020,17.6,11,92,83,8.6,5.7,0,3.58
1/25/2020,18.4,7,76,75,3.2,2.3,0,1.76
1/26/2020,21.6,7.6,53,75,3.8,9.5,0,6.3
1/27/2020,21,11.6,49,60,3.7,7.6,0,2.08
1/28/2020,20.2,10,51,49,3.2,4.6,0,3.63
1/29/2020,21.2,12,39,49,4.1,6,0,3.15
1/30/2020,21.4,11,72,54,4.9,9.1,0,4.97
1/31/2020,21,10,70,44,4.8,10.2,0,5.1
2/1/2020,19.4,8.2,46,71,1.3,9.4,0,3.54
2/2/2020,19,8,68,78,1.5,4.8,0,3.67
2/3/2020,18.6,10.8,70,89,0.8,0.2,0,2.21
2/4/2020,18.6,9.6,84,88,0.7,0,0,1.51
2/5/2020,18.6,12.4,81,78,1.1,0.4,0,1.56
2/6/2020,21.8,11.6,71,46,2.7,6.5,0,4.14
2/7/2020,22.4,11.4,75,34,4.4,3.9,0,3.95
2/8/2020,22.2,9.2,66,48,1,7.8,0,4.11
2/9/2020,22.4,9.4,61,46,4.4,8.6,0,5.08
2/10/2020,19.4,10,45,80,6.6,7.8,0,3.63
2/11/2020,18.4,13.6,82,68,13.7,8,8.3,3.85
2/12/2020,16.2,14.6,98,98,14.5,0,22,1.29
2/13/2020,16.4,13.6,98,98,6.6,0,0,1.22
2/14/2020,19.2,12.6,89,80,1.3,3.3,0,1.45
2/15/2020,20.6,11.8,82,94,1.2,8,0,2.7
2/16/2020,20,10.4,83,94,1.5,9.6,0,3.18
2/17/2020,20.8,6.4,58,74,0.6,6.8,0,3.7
2/18/2020,21.4,8.8,15,52,0.1,9.9,0,3.49
2/19/2020,20.6,10.4,44,82,1,9,0,2.99
2/20/2020,19,14.6,84,80,8.2,9.5,6.1,3.4
2/21/2020,18.6,13,100,85,14.4,0.8,19.8,3.37
2/22/2020,15.6,12.4,98,96,15,0,2.4,1.77
2/23/2020,16.6,12,92,98,9.3,0.6,5.6,1.32
2/24/2020,NA,13,86,72,5.9,5.4,0,1.69
2/25/2020,19.4,10.6,87,84,2.3,4.5,0,1.23
2/26/2020,19.6,8.4,75,81,2.5,8.5,0,3.84
2/27/2020,20,9,40,82,1.9,9.7,0,2.95
2/28/2020,20.4,8.6,26,80,0.4,9.1,0,2.61
2/29/2020,19.4,9.8,71,78,0.4,6.3,0,1.81
3/1/2020,20.4,11.6,45,75,0.9,5.8,0,2.8
3/2/2020,22.8,9.6,53,86,0.3,9.1,0,2.74
3/3/2020,22.4,10.4,38,68,0.8,9.8,0,3.29
3/4/2020,22,12.6,48,84,1,3.6,0,1.33
3/5/2020,21.6,11.4,52,56,0.6,3.9,0,2.15
3/6/2020,22.4,12,89,70,0.5,1.5,0,1.18
3/7/2020,20.4,8,60,96,0.2,4.1,21.6,1.88
3/8/2020,22.6,11.4,48,91,0.1,6.4,0,3.05
3/9/2020,22.6,9.2,41,64,0.3,3.9,0,2.04
3/10/2020,21.8,12.2,35,65,1.1,4.9,0,2.37
3/11/2020,22,11.4,28,49,1.7,3.2,0,2.83
3/12/2020,21.2,12,38,70,2.3,5.8,0,2.79
3/13/2020,20.4,10.4,40,69,2.4,2.1,0,4.06
3/14/2020,22.4,11.8,33,58,1.1,6.3,0,0.86
3/15/2020,21.2,11.8,54,58,1.4,5.7,0,2.25
3/16/2020,20.6,13.4,82,89,8.9,0,0,2
3/17/2020,19.6,13.6,81,90,12.5,0,7.7,2.45
3/18/2020,20.2,13.4,87,86,2,0.8,0.6,0.84
3/19/2020,20.4,13.4,64,92,0.8,1.6,0,1.72
3/20/2020,21.4,11.6,57,59,2.2,7.9,0,3.77
3/21/2020,21.4,11.6,39,42,3,4.7,0,5.11
3/22/2020,22.2,12,42,76,3.4,1.9,0,5.27
3/23/2020,21.8,13,42,79,3.1,6.9,0,4.26
3/24/2020,22,10.8,29,51,4.1,7.1,0,4.81
3/25/2020,20.6,12,51,51,3.4,1.1,0,4.23
3/26/2020,20.2,9.6,51,59,5.3,4.8,0,5.45
3/27/2020,21.6,10,48,71,2.8,3.5,0,4.63
3/28/2020,22,10.6,38,68,1.7,5.8,0,3.1
3/29/2020,22,10.2,64,87,3,5.3,0,3.64
3/30/2020,23,10.8,82,84,2.3,8.2,3.7,3.8
3/31/2020,22.2,8.6,58,76,2.3,11.1,0,3.58
4/1/2020,22.2,12.4,41,73,5.1,7.5,0,5.79
4/2/2020,22.4,11,41,72,3.9,10,0,4.53
4/3/2020,21.6,12.6,40,71,4,9.6,0,3.92
4/4/2020,22,11.2,71,98,1.9,8.8,3.6,0.25
4/5/2020,22.6,13,56,81,2.4,8.3,1.3,3.53
4/6/2020,22.2,10.6,85,72,2.7,9.1,0,4.84
4/7/2020,22.2,10.4,40,61,3.1,10.8,0,4.27
4/8/2020,23.2,11,62,58,2.2,9.6,0,3.83
4/9/2020,22.4,11,61,51,3.9,7.2,0,3.4
4/10/2020,22,13,64,73,5.9,9.1,4,3.72
4/11/2020,21,12.6,80,74,3.7,6.2,0,2.82
4/12/2020,21,13.6,72,66,4.7,8.7,0,2.9
4/13/2020,22.6,12.6,63,74,2.5,7.9,0,1.74
4/14/2020,22.2,14.6,80,75,5.2,8.2,24.7,2.38
4/15/2020,21.2,12.6,87,98,2.8,7.5,5.9,2.04
4/16/2020,21.2,13,77,92,1.2,4.6,2.9,1.36
4/17/2020,22.2,12.8,73,89,1.3,7.1,2.2,2.58
4/18/2020,22.2,13.4,74,74,1.6,7.6,13.6,3.9
4/19/2020,21.4,13.2,84,92,2.3,7.8,0.5,1.56
4/20/2020,23,13,77,81,3,9.2,0,4.74
4/21/2020,22.4,12.6,71,89,1.1,8.2,0,3.93
4/22/2020,21.6,13.6,78,77,0.3,3,4.3,3.5
4/23/2020,22.4,12.2,76,78,0.6,7.9,0.9,2.74
4/24/2020,21.2,13.6,76,71,0,4.5,0,2.47
4/25/2020,22.4,13,75,91,0.6,9.5,0,3.61
4/26/2020,22.8,11.6,61,79,0.5,9.6,0,3.64
4/27/2020,22.8,13.6,60,91,0.5,8.9,0,3.95
4/28/2020,22,13.2,77,67,0.2,7.7,0,3.28
4/29/2020,23.4,13.6,89,66,0.3,9.2,0,1.7
4/30/2020,22,13.4,82,91,0,4.3,2.7,2.1
5/1/2020,21.4,12.6,78,86,0,4.8,0,2.12
5/2/2020,22.6,12.4,65,84,0.6,9,0,3.3
5/3/2020,22.4,13,54,69,0.5,9.5,0,3.26
5/4/2020,21.2,13.6,63,98,0.1,3.7,12.8,0.8
5/5/2020,21.4,12.8,79,94,0.2,3.9,0.6,1.31
5/6/2020,20.6,12.8,80,89,0,1.5,6.8,1.35
5/7/2020,20.2,14.6,75,94,0,4.1,28.1,0.58
5/8/2020,22,15,74,93,0,6.1,7.3,0.2
5/9/2020,21.2,14,82,98,0,4,6.5,1.44
5/10/2020,22.2,14.8,80,94,0.1,4.9,66.2,0.21
5/11/2020,21.6,14.6,91,84,0,3.1,19.4,2.58
5/12/2020,23.2,13.8,82,91,4.5,5.8,19.7,2.38
5/13/2020,21,14.8,84,87,2.6,2.3,0.4,1.49
5/14/2020,23.2,15.2,81,89,3.9,6.3,4.5,1.56
5/15/2020,21.6,15.8,78,77,10,5.4,10.5,2.89
5/16/2020,19,16,94,77,12,0,0,2.12
5/17/2020,20,16,92,85,13.3,0.1,7,1.42
5/18/2020,18.4,15,98,100,16.2,0.6,21.4,0.85
5/19/2020,17.8,13,96,98,14.3,1.4,20.2,0.38
5/20/2020,20,14.8,66,82,12.8,6.2,0,2.37
5/21/2020,20.2,14.6,91,94,14.8,5.2,11.7,1.2
5/22/2020,17.8,14.8,94,98,12.1,1.9,0,0.49
5/23/2020,20.4,15.2,98,91,8.6,6.1,0,2.09
5/24/2020,22.8,15,89,79,6.5,7.6,0,3.25
5/25/2020,21.4,15.4,92,86,7.8,1.1,0,3.09
5/26/2020,20.6,14.6,85,69,8.1,3.7,8.2,2.06
5/27/2020,19.8,13.6,88,79,7.8,4.4,1.2,0.34
5/28/2020,21.6,15.6,80,78,8.3,4.9,0.6,3.83
5/29/2020,22,15.6,93,89,9.3,6.4,0,2.46
5/30/2020,22,15,87,79,8.4,8.2,0,4.25
5/31/2020,20.8,14.6,96,67,11.5,11.1,0,2.47
6/1/2020,22.6,14,78,61,7.5,10.7,0,4.99
6/2/2020,21.4,10.8,69,63,8.9,11.2,0,5.53
6/3/2020,20.8,12.6,61,58,10.3,11.3,0,5.16
6/4/2020,21.6,14,73,71,11.3,10.6,0,5.05
6/5/2020,20.8,14,65,80,12,9.8,0,3
6/6/2020,17.2,14,83,100,19.3,2.1,7.7,0.84
6/7/2020,17.8,13.6,96,89,18.7,0,16.2,1.29
6/8/2020,19.2,14.6,74,85,17.9,1.5,0,2.29
6/9/2020,19.6,14,87,74,13.3,6.3,0.5,3.05
6/10/2020,17.8,14,92,89,19.7,2.4,9.7,1.66
6/11/2020,16.2,14,98,98,20.7,0,19.7,1.4
6/12/2020,17.4,13.6,100,94,17.1,1.8,4.3,1.15
6/13/2020,19.6,14,98,85,14.7,6.7,0.2,2.92
6/14/2020,17.6,13.4,98,96,12.1,4,2.2,0.34
6/15/2020,19.2,14,91,70,11.8,7.4,0,3.86
6/16/2020,19.4,14.4,89,89,11.3,4.2,0,1.49
6/17/2020,19,14.4,94,90,15.5,3.7,0,1.77
6/18/2020,19,13.6,92,80,14.3,7.6,0,1.99
6/19/2020,21.4,14.6,75,84,10,9,2.4,2.13
6/20/2020,19.6,14.4,83,76,15.5,7.6,0,4.44
6/21/2020,18.4,14,85,78,15.8,1.7,0.7,3.23
6/22/2020,20,14.6,94,76,12.1,3.6,0,1.21
6/23/2020,20.8,13.8,81,73,4.6,4.3,0,2.07
6/24/2020,20.2,14.6,73,94,5.5,1.1,7.2,1.68
6/25/2020,19.6,14.4,89,96,11.5,0.6,6.4,0.38
6/26/2020,16.6,13.8,98,76,16.9,0,11.2,0.98
6/27/2020,18.8,13.8,98,88,13.7,4.3,0.7,0.7
6/28/2020,19.6,14,85,75,11.1,8.1,0.5,1.47
6/29/2020,19.6,14.8,83,96,13.1,1.3,5.2,2.57
6/30/2020,16.8,14.6,98,89,15.1,0.3,0.9,0.98
7/1/2020,19.4,13.6,98,82,11.2,3.8,0,2.32
7/2/2020,20.4,14.2,92,91,13.6,10,0,3.49
7/3/2020,17.6,13.6,92,89,16,13,0,1.94
7/4/2020,16.8,14,96,92,15.9,0.1,0,0.5
7/5/2020,19,14.2,90,85,16,9.8,0,3.61
7/6/2020,19.4,14.6,92,85,12.3,5.8,0,2.46
7/7/2020,20.4,13.8,96,68,6.8,6,0,2.12
7/8/2020,20.2,14,89,94,2.8,1.8,0,0.41
7/9/2020,21.4,12.6,82,98,2.8,4,0,1.85
7/10/2020,19.6,13.6,83,89,10.2,4.7,0,2.29
7/11/2020,20,13.6,90,92,10,3.1,0,2.4
7/12/2020,19.2,13.6,98,80,11.1,3.9,0,4.17
7/13/2020,20,14.6,90,85,13.2,5.1,0,1.53
7/14/2020,21,15,81,76,10.2,9.3,0,4.37
7/15/2020,18.8,14.2,92,91,11.8,4.3,0,0.78
7/16/2020,18,14,100,94,14,2.7,0,1.72
7/17/2020,19.6,13,94,74,6.2,2.9,0,3
7/18/2020,20.6,13,82,94,2.9,4.9,0,0.42
7/19/2020,20.2,12.8,82,89,3.5,5.7,0,2.8
7/20/2020,19.4,13.2,92,67,3.8,0.6,0,0.29
7/21/2020,20.4,13.2,71,71,7.7,7.4,0,2.34
7/22/2020,21.2,14.6,75,90,9.5,7.1,0,5
7/23/2020,19.8,13.8,85,84,10.9,4.2,0,0.68
7/24/2020,18,13.4,98,79,15,2.1,0,6.13
7/25/2020,17.6,14,83,92,16.8,2.3,0,2.56
7/26/2020,16.8,13.6,98,83,13.3,0.3,0,1.37
7/27/2020,18,12.6,81,61,12.7,0.9,0,3.22
7/28/2020,17,14,88,88,11,0.8,0,0.31
7/29/2020,16,12.6,98,98,21.6,1.5,0,1.21
7/30/2020,17,14,83,96,17.8,3.3,0,1.97
7/31/2020,18.4,13.6,90,92,22.1,2.9,0,2.07
8/1/2020,16.6,13.8,94,94,19.6,1.4,0,0.61
8/2/2020,15.6,13.6,98,98,31.5,0,0,3.35
8/3/2020,15.6,11.6,98,98,27.6,0,0,0.67
8/4/2020,15.8,12.6,94,98,24.2,0,0,1.23
8/5/2020,16.6,13,94,98,23.3,0.1,0,0.92
8/6/2020,15.6,14,98,98,21.1,0,39.3,0.81
8/7/2020,16.4,14,98,98,16.6,0,26.7,0.58
8/8/2020,16.8,13.8,98,96,18.1,0,16.8,0.34
8/9/2020,16,12.6,98,98,13.6,0,11.6,0.56
8/10/2020,16,14,98,90,14.9,0,3.9,0.76
8/11/2020,16.8,12.6,98,98,15.3,0.2,4.9,0.83
8/12/2020,18.4,13,90,67,20.5,7,0,3.28
8/13/2020,20,14.6,90,85,12.9,9.6,0,1.53
8/14/2020,21,15,81,76,10.2,6.9,0,4.37
8/15/2020,18.8,14.2,92,91,11.8,7.1,1.2,0.78
8/16/2020,18,14,100,94,14,1.9,3.2,1.72
8/17/2020,19.8,13,94,74,6.2,6.2,0,3
8/18/2020,20.6,13,82,94,2.9,11.2,15.7,0.42
8/19/2020,20.2,12.8,82,89,3.5,10.4,0,2.74
8/20/2020,19.4,13.2,91,67,3.8,10.1,7.1,0.29
8/21/2020,20.4,13.2,71,70,7.7,9.3,0,2.34
8/22/2020,21.2,14.6,75,90,9.5,6.5,2.7,5
8/23/2020,19.8,13.8,85,87,10.9,4.5,2.2,0.68
8/24/2020,18,13.4,98,79,15,6.1,0,6.13
8/25/2020,17.6,14,83,92,13.8,3.7,0,2.56
8/26/2020,16.8,13.6,98,83,13.3,5.7,0,2.31
8/27/2020,18,12.6,81,61,12.7,6.7,0.6,3.22
8/28/2020,17,14,88,88,11.6,5.2,7.6,1.01
8/29/2020,16,12.6,98,98,21.6,5.9,9.3,1.21
8/30/2020,17,14,83,96,17.8,5.3,4.8,1.97
8/31/2020,21,14,90,92,7.7,5.7,7.7,4.13
9/1/2020,19.6,13.6,98,85,6.3,0.5,2.3,1.01
9/2/2020,15.6,13.4,92,96,13.1,0,2.2,0.5
9/3/2020,21.6,13.6,96,86,15,0.4,1.1,1.59
9/4/2020,19.4,14.4,92,78,11.3,7.9,2,2.24
9/5/2020,19,14.2,98,92,11.1,1.6,0.4,2.88
9/6/2020,19.6,11,87,98,19.5,4.2,16.7,3.77
9/7/2020,17,13.6,86,81,17.7,0,0,0.96
9/8/2020,17.6,13.4,90,92,14.4,0.1,2.6,1.55
9/9/2020,16.6,12.6,98,96,24,0,14.5,0.55
9/10/2020,15.2,12.6,96,96,24.5,0,2.9,0.25
9/11/2020,15.6,13.4,96,96,25.2,0.1,0.6,2.39
9/12/2020,16.8,14,98,90,20.3,0.7,4.3,0.38
9/13/2020,16,13,98,94,15.2,0,5.8,0.3
9/14/2020,17.2,13.6,98,96,16.7,0.3,1.2,0.4
9/15/2020,17.2,13.6,90,90,16.3,0.7,4.2,0.62
9/16/2020,18.2,13.6,94,92,13.8,1.7,0.9,2.1
9/17/2020,18.2,14.2,98,90,18.8,1.2,5.4,0.25
9/18/2020,16.2,12.6,98,98,28.2,0,51.2,0.11
9/19/2020,15.2,13,98,96,33.2,0,14.4,1.44
9/20/2020,15.4,13.2,98,98,29.1,0,32.2,1.4
9/21/2020,15.2,12.8,100,98,27.9,0,17.3,0.82
9/22/2020,15.6,12.6,98,98,18.4,0,2.7,0.49
9/23/2020,16.8,13,98,98,8.6,0.4,0.2,1.49
9/24/2020,18.6,13.6,92,98,6.8,1.9,6.8,0.26
9/25/2020,17.6,14,94,82,7.8,0,0,2.46
9/26/2020,20,14,92,89,23.4,5.9,0,2.02
9/27/2020,19.8,13.6,83,87,0.7,5.5,0,1.75
9/28/2020,20.4,13.8,88,87,4.1,2.8,0.5,1.98
9/29/2020,17.2,13,98,92,4.1,2,1.5,2.41
9/30/2020,17,12.2,92,100,4.6,1.7,2.5,3.19
10/1/2020,17.8,11.6,92,83,32.5,1.6,0,3.41
10/2/2020,20.8,13.4,90,78,6.3,9.6,1.5,4.06
10/3/2020,21,11,98,96,2.2,1.6,1,2.02
10/4/2020,20.2,12.6,96,83,44.5,9.5,0,3.83
10/5/2020,20.6,10.2,58,67,5.1,9.8,0,5.45
10/6/2020,21.4,12,59,57,7,9.4,0,2.67
10/7/2020,20,12.2,76,79,2.6,2.7,0,1.78
10/8/2020,NA,13.6,74,81,2.2,4.5,0,3.48
10/9/2020,NA,14,83,75,3.9,2,3.4,3.69
10/10/2020,NA,13.6,92,72,23.3,2.5,10.9,2.29
10/11/2020,NA,12.8,98,98,22.6,1.3,21.8,0.36
10/12/2020,NA,2.4,98,90,36.1,2.4,3.8,0.8
10/13/2020,NA,8.6,94,100,30.1,0.5,26.7,0.19
10/14/2020,NA,13,96,94,29.6,0.4,29.6,0.9
10/15/2020,NA,13,98,96,28.5,0,7.7,0.35
10/16/2020,NA,11.8,98,96,20.4,4.3,0,3.63
10/17/2020,NA,12,68,83,7.8,5.9,0,3.61
10/18/2020,NA,13.2,94,88,11.3,7.2,0,3.81
10/19/2020,NA,13.6,88,77,19.2,4.7,0,3.36
10/20/2020,NA,13.6,86,67,18.6,7.9,3.4,2.85
10/21/2020,NA,13.4,98,94,15.9,0.4,4.8,2.1
10/22/2020,NA,13.6,98,90,18.2,1.3,1,0.3
10/23/2020,NA,12.6,86,82,13.1,8.6,0,3.41
10/24/2020,NA,13.6,87,77,12.4,7.3,0,3.29
10/25/2020,NA,12,85,89,4,5.8,0,2.77
10/26/2020,NA,13,75,79,2.3,2.2,0,2.3
10/27/2020,NA,11.6,73,87,1.6,0.3,0,0.9
10/28/2020,NA,12,72,74,2.9,1.8,0,1.04
10/29/2020,NA,13,69,84,3.1,1.5,0,1.18
10/30/2020,NA,13,70,91,0.1,1.7,0,3.42
10/31/2020,NA,13.6,65,96,4.9,0.2,0,0.74
11/1/2020,NA,14,76,96,1.8,0,0,1.07
11/2/2020,NA,14.6,87,89,0.6,0.2,0,0.84
11/3/2020,NA,12.6,81,81,1.2,3.9,6.5,2.87
11/4/2020,NA,12,80,96,0.6,1.8,21.5,0.93
11/5/2020,NA,12,76,89,2.1,5.2,9.3,3.31
11/6/2020,NA,13.6,92,94,7.6,0,3.2,1.64
11/7/2020,NA,13.8,90,98,7.7,1.2,2.6,2.55
11/8/2020,NA,13.6,98,98,2.7,1.5,5.3,1.17
11/9/2020,NA,14,84,96,4.3,4,0.6,2.12
11/10/2020,NA,13.6,89,84,1.4,4,7.6,0.37
11/11/2020,NA,13.6,91,96,1.6,1.3,10.8,3.76
11/12/2020,NA,14.6,86,85,2,2.2,0,0.61
11/13/2020,NA,12.6,92,93,1.1,2.9,4.8,1.87
11/14/2020,NA,14,92,76,6.5,1.5,5.1,1.27
11/15/2020,NA,14.2,89,98,6.6,3.4,6.4,2.17
11/16/2020,NA,14.6,100,96,2.6,0,16.4,0.05
11/17/2020,NA,14,92,96,3.1,0.2,12.2,2.12
11/18/2020,NA,14.2,70,96,1.7,1.7,22.7,2.54
11/19/2020,NA,12.6,89,94,3.4,1.1,11.2,0.8
11/20/2020,NA,13.6,83,82,5.4,2.2,6.7,1.57
11/21/2020,NA,13.6,80,92,3.9,2.3,4,2.71
11/22/2020,NA,13,76,90,3.1,0,0.4,1.41
11/23/2020,NA,13.8,83,84,5.1,2.2,2,2.03
11/24/2020,NA,14.4,87,83,8.3,1.2,1.7,3.39
11/25/2020,NA,12.4,98,92,9.4,0.1,0.6,1.01
11/26/2020,NA,12.6,64,59,6.4,10.6,0,3.06
11/27/2020,NA,10,75,67,2.9,8.3,0,2.33
11/28/2020,NA,11.6,33,92,2.8,4.9,0.4,2.33
11/29/2020,NA,13,70,67,7.1,10.4,0,4.26
11/30/2020,NA,12.4,75,87,5.4,4.6,0,1.5
12/1/2020,NA,14.2,68,92,6.7,0,2.6,1.5
12/2/2020,NA,14.6,90,100,13.1,0,22.2,0.5
12/3/2020,NA,13.4,96,94,16.1,0,3,0.5
12/4/2020,NA,13.6,98,100,14.5,0.1,7.6,0.62
12/5/2020,NA,13.6,96,92,7.2,1.2,0.5,3.01
12/6/2020,NA,12.6,78,92,6.3,4.9,0,2.52
12/7/2020,NA,12.4,50,92,2.9,5.7,0.3,2.99
12/8/2020,NA,12.6,73,98,4.9,2.7,3.5,0.26
12/9/2020,NA,12.6,60,75,6.2,9.6,0.3,4.25
12/10/2020,NA,13.4,80,84,3.6,2.2,0,1.93
12/11/2020,NA,11.4,55,85,3.1,5.5,0,3.28
12/12/2020,NA,10.6,88,72,3.5,0.7,0,1.11
12/13/2020,NA,9.6,56,72,3.1,5.4,0,1.97
12/14/2020,NA,8.8,42,90,4.8,2.3,0,2.21
12/15/2020,NA,9.4,44,89,5.2,3.2,0,3.17
12/16/2020,NA,9.2,57,85,4.6,8.3,0,2.92
